id;num_voie;indice_repet;type_voie;voie;id_commune;code_postal;type_local;surface;nb_pieces
28505;5477;F;RES;PRINCIPAUTE;3164;97200;Appartement;47;2
28506;9;;RUE;VINCENT JOLY;3162;97233;Appartement;23;1
28507;25;;RUE;DES ANTHURIUMS;3165;97229;Appartement;20;1
28508;123;;RTE;DE BALATA;3173;97234;Appartement;50;3
28509;5390;F;RES;L OCEANE;3163;97290;Appartement;43;2
28510;6148;F;RES;LES TERRASSES DE MADININA;3167;97224;Appartement;61;3
28511;5424;F;RUE;DES FLAMBOYANTS;3165;97229;Appartement;35;2
28512;5294;F;RES;LES PLEIADES CLUNY;3162;97233;Appartement;119;4
28513;374;;;LES JARDINS DE BELLE POULE;3164;97200;Appartement;80;4
28514;6851;F;RES;BARINGTHON - LA CHASSAING;3167;97224;Appartement;70;3
28515;6032;F;VC;DE BOIS NEUF;3174;97240;Appartement;68;3
28516;1142;F;;MONT VERT;3175;97231;Appartement;71;3
28517;5868;F;;MORNE CARETTE;3167;97224;Maison;99;4
28518;5203;F;RES;ALPINIA;3165;97229;Appartement;33;2
28519;116;;IMP;PRUNE MOUBIN;3168;97232;Appartement;40;2
28520;6072;F;;ANSE CARITAN;3161;97227;Appartement;15;1
28521;5083;;;DESCHAMPS;3176;97216;Appartement;63;3
28522;1;;LOT;LE LAGON DE FLORIDA;3167;97224;Appartement;63;3
28523;261;;RES;MOQUIA;3164;97200;Appartement;83;4
28524;60;;RUE;DES POINSETTIA;3165;97229;Appartement;95;4
28525;5077;F;;LES COTEAUX;3172;97228;Appartement;75;3
28526;5394;F;;BASSIN TORTUE;3163;97290;Appartement;62;3
28527;;;RES;ASTORIA;3164;97200;Appartement;92;4
28528;20;;RUE;DE LA BECUNE;3165;97229;Appartement;42;2
28529;5319;;RES;LES COTTAGES;3172;97228;Appartement;61;3
28530;5973;F;RES;LES TERRASSES DE LA MARINA;3163;97290;Appartement;66;3
28531;36;;AV;GEORGES PLISSONNEAU;3164;97200;Appartement;30;2
28532;5220;;TSSE;DU LEVANT;3162;97233;Appartement;55;2
28533;5146;F;RUE;DE LA PLAGE;3177;97220;Appartement;18;1
28534;5871;;;RAISINIER;3177;97220;Appartement;79;4
28535;34;;RUE;DES PECHEURS;3165;97229;Maison;131;5
28536;6166;F;RES;MAJORELIA;3167;97224;Appartement;65;3
28537;5150;F;RES;DE LA BAIE;3163;97290;Appartement;54;3
28538;5374;F;RUE;DES FLAMBOYANTS;3165;97229;Appartement;45;3
28539;6166;F;RES;MAJORELIA;3167;97224;Appartement;43;2
28540;12;;CHE;MAGNAN (CR12);3178;97213;Maison;89;4
28541;5521;;;QUARTIER MORNE A L EAU;3164;97200;Appartement;56;2
28542;57;;RTE;DE BEAUSEJOUR JAMBETTE;3164;97200;Appartement;80;3
28543;5208;;RUE;DE LA SOURCE;3167;97224;Appartement;61;3
28544;5447;F;;DIZAC;3169;97223;Appartement;28;2
28545;5587;F;RES;IXORA ACAJOU;3168;97232;Maison;79;3
28546;5477;F;RES;PRINCIPAUTE;3164;97200;Appartement;51;2
28547;38;;LOT;ANSE GROS RAISIN;3172;97228;Appartement;51;3
28548;6505;F;;HABITATION BOIS CARRE;3168;97232;Maison;77;3
28549;10;A;AV;GEORGES PLISSONNEAU;3164;97200;Appartement;35;2
28550;6742;F;RES;LES JARDINS D EMERAUDE;3167;97224;Appartement;37;2
28551;5143;F;LOT;LE DOMAINE DE BELFOND;3161;97227;Appartement;18;1
28552;5844;F;RES;LA VALLEE DE BOIS QUARRE;3168;97232;Appartement;44;2
28553;13;;CITE;DILLON NORD EST;3164;97200;Appartement;58;3
28554;5765;F;;HABITATION ROCHES CARREES;3168;97232;Appartement;44;2
28555;503;;RES;IMM LA VIGIE;3164;97200;Appartement;56;4
28556;13;;RUE;DES PECHEURS;3165;97229;Appartement;32;1
28557;5849;F;RUE;BETHLEEM;3162;97233;Appartement;65;3
28558;5973;F;RES;LES TERRASSES DE LA MARINA;3163;97290;Appartement;63;3
28559;1171;F;;MONT VERT;3175;97231;Appartement;42;2
28560;5255;F;AV;JEAN JAURES;3167;97224;Appartement;26;1
28561;5160;;;HABITATION DESFOURNEAUX;3171;97212;Maison;79;4
28562;5919;F;RES;L EMERAUDE MORNE PAVILLON;3168;97232;Appartement;77;4
28563;6680;F;;PAYS MELE;3168;97232;Appartement;38;2
28564;98;;IMP;DES INDES;3168;97232;Appartement;38;2
28565;268;;RES;SUCRIER;3164;97200;Appartement;94;4
28566;5368;F;RES;GRAND VILLAGE;3162;97233;Appartement;84;4
28567;560;;CHEM;DE LA SOURCE DE BADUEL;3179;97300;Appartement;67;3
28568;9001;;RES;LES RIVES DU MAHURY;3180;97354;Appartement;41;2
28569;4;;RES;CENTAURE;3181;97310;Appartement;60;3
28570;16;;RUE;JULES MINIDOQUE;3180;97354;Appartement;60;3
28571;18;B;RTE;DU MAHURY (RD1);3180;97354;Appartement;76;3
28572;600;;LOT;RHUMERIE;3182;97351;Appartement;91;2
28573;1;;RTE;DE RABAN;3179;97300;Appartement;22;1
28574;6;;RUE;PAUL AQUIOUPOU;3181;97310;Appartement;45;2
28575;9000;;RES;LES JARDINS DU MAHURY;3180;97354;Appartement;21;1
28576;101;;CHEM;HILAIRE;3179;97300;Appartement;45;2
28577;7;;AV;DU GENERAL DE GAULLE;3181;97310;Appartement;45;2
28578;4;B;LOT;LA COLLINE;3180;97354;Maison;40;3
28579;9;;RES;LES JARDINS DU MAHURY;3180;97354;Appartement;28;1
28580;533;;RTE;DE SUZINI;3180;97354;Appartement;37;2
28581;;;ALL;DES ETOILES;3181;97310;Appartement;31;1
28582;31;D;ALL;BLAISE CENDRARS;3183;97320;Appartement;72;3
28583;845;;RTE;DE MONTJOLY (RD1);3180;97354;Appartement;47;2
28584;1774;;RTE;DE REMIRE (RD2);3180;97354;Appartement;51;2
28585;79;;IMP;DES OEILLETS D'INDE;3182;97351;Maison;114;4
28586;2510;;RTE;DE MONTABO (D1);3179;97300;Appartement;41;2
28587;63;B;RUE;VERMONT POLYCARPE;3179;97300;Appartement;20;1
28588;;;RES;LES ESTUDOMS;3179;97300;Appartement;35;2
28589;5;;ROC;DE ZEPHIR;3179;97300;Appartement;58;3
28590;;;RPT;GASTON MONNERVILLE;3181;97310;Appartement;27;2
28591;4;;RUE;CANNE A SUCRE;3179;97300;Appartement;48;2
28592;2120;;RTE;DE BADUEL;3179;97300;Appartement;63;3
28593;375;;CHE;GRANT;3179;97300;Appartement;47;1
28594;9;;RUE;CHAT MARGUAY;3179;97300;Appartement;65;2
28595;19;;AV;AUGUSTIN SAINT CYR;3180;97354;Appartement;73;2
28596;34;;AV;SAINT DOMINIQUE;3180;97354;Maison;105;4
28597;3;;RUE;DE L'INDIGOTERIE;3180;97354;Appartement;62;3
28598;84;;CHE;DU MONT SAINT MARTIN;3180;97354;Appartement;56;3
28599;5;;ROC;DE ZEPHIR;3179;97300;Appartement;35;2
28600;45;;;SAINT MICHEL;3182;97351;Maison;76;4
28601;10;;RUE;JEAN JAURES;3179;97300;Appartement;49;2
28602;1892;;RTE;DE RABAN;3179;97300;Appartement;82;4
28603;6;;RUE;RESEDA RADJOU;3181;97310;Maison;40;3
28604;1640;;AV;DES PLAGES;3180;97354;Appartement;97;4
28605;1774;;RTE;DE REMIRE (RD2);3180;97354;Appartement;52;2
28606;11;;RLE;MOULIN A MAIS;3184;97438;Appartement;34;2
28607;22;;RTE;DES EUCALYPTUS      LA MTA;3185;97417;Appartement;119;4
28608;31;;RUE;MONTHYON;3186;97400;Appartement;60;2
28609;32;;CHE;DES PECHERS;3187;97490;Appartement;38;2
28610;12;;RUE;GASTON  DEFFERRE;3187;97490;Appartement;23;1
28611;118;;CHE;DE BOIS ROUGE;3187;97490;Appartement;36;2
28612;118;;CHE;DE BOIS ROUGE;3187;97490;Appartement;59;3
28613;6;;RUE;PHILIBERT;3186;97400;Appartement;15;1
28614;26;;RUE;DES BANCOULIERS;3186;97400;Appartement;50;2
28615;23;;RUE;DES JACINTHES;3187;97490;Appartement;29;2
28616;2;;RUE;JACQUOT;3188;97460;Appartement;50;2
28617;8;;RUE;RAPHAEL BARQUISSEAU;3187;97490;Appartement;52;3
28618;9;;RUE;DES MOUETTES;3189;97434;Appartement;27;2
28619;63;;RUE;DE L EST;3186;97400;Appartement;82;3
28620;22;;RUE;DES PANIERS;3186;97400;Appartement;42;2
28621;8;;LOT;PIGNOLET DE FRESNES;3190;97470;Maison;63;3
28622;215;;BD;JEAN  JAURES;3187;97490;Appartement;22;1
28623;27;;BD;SAINT FRANCOIS;3186;97400;Appartement;19;1
28624;26;B;IMP;YLANG YLANG;3188;97460;Maison;70;4
28625;28;;CHE;DU BOIS DE NATTE;3187;97490;Appartement;44;2
28626;30;;RUE;VOLTAIRE;3186;97400;Appartement;59;3
28627;212;;RUE;DES ARGONAUTES;3189;97434;Appartement;70;3
28628;16;;ALL;DES PRIMEVERES;3187;97490;Appartement;31;2
28629;107;;RUE;VOLTAIRE;3191;97440;Appartement;56;2
28630;26;;RUE;DE L ABATTOIR;3186;97400;Appartement;24;1
28631;662;;CHE;BRUNET;3191;97440;Maison;84;4
28632;40;;RUE;DES ENGAGES;3189;97434;Appartement;49;2
28633;30;;RUE;LOUVART DE PONTLEVOYE;3192;97419;Appartement;66;2
28634;1;C;RUE;DES MUREX;3189;97434;Appartement;34;2
28635;19;;RUE;SAINTE MARIE;3186;97400;Appartement;33;1
28636;69;;RTE;DE BOIS DE NEFLES;3187;97490;Appartement;41;2
28637;44;;CHE;DES LONGOSES;3186;97400;Appartement;43;2
28638;14;;RUE;DES PERVENCHES;3187;97490;Maison;88;4
28639;17;;RUE;DE LA COLLINE    CMLIAS 2;3186;97400;Appartement;103;4
28640;45;D;AV;DE PORT LOUIS;3192;97419;Appartement;85;3
28641;34;;RUE;DE LA CAVERNE  (ST PAUL);3188;97460;Appartement;58;3
28642;72;;AV;EUDOXIE NONGE;3187;97490;Appartement;139;5
28643;24;;CHE;DE LA VIERGE;3186;97400;Appartement;44;2
28644;5;A;RUE;DES GOYAVES      STE CLOTI;3187;97490;Appartement;19;1
28645;6;;RUE;DES JACINTHES;3187;97490;Appartement;19;1
28646;16;T;RUE;LORY LES HAUTS;3187;97490;Appartement;50;2
28647;45;;CHE;DES PECHERS;3187;97490;Appartement;24;1
28648;12;;RUE;JUAN DE NOVA;3192;97419;Appartement;46;2
28649;7;;RUE;DES SAPHIRS;3188;97460;Appartement;50;2
28650;9;;AV;DES COCOTIERS;3186;97400;Appartement;33;1
28651;3;;RUE;DES ROCHES;3193;97410;Appartement;19;1
28652;29;;CD;25 DIT DE LA DIAGONALE;3194;97424;Appartement;102;5
28653;8;;RUE;ALBERT LUTHULI;3193;97410;Appartement;70;3
28654;10;;RUE;DU BOURG L ABBE;3195;75003;Appartement;51;2
28655;24;;RUE;DE SAINTONGE;3195;75003;Appartement;12;1
28656;79;;RUE;DES ARCHIVES;3195;75003;Appartement;21;1
28657;131;;RUE;SAINT DENIS;3196;75001;Appartement;61;2
28658;27;;RUE;DU GENERAL FOY;3197;75008;Appartement;65;2
28659;13;;BD;DU TEMPLE;3195;75003;Appartement;72;2
28660;3;;RUE;DU PERCHE;3195;75003;Appartement;40;1
28661;67;;RUE;DE BRETAGNE;3195;75003;Appartement;11;1
28662;62;;RUE;DE L ARBRE SEC;3196;75001;Appartement;40;1
28663;70;;RUE;DE ROME;3197;75008;Appartement;85;5
28664;7;;RUE;NOTRE DAME DE NAZARETH;3195;75003;Appartement;26;2
28665;81;;RUE;D AMSTERDAM;3197;75008;Appartement;173;6
28666;45;;RUE;DE SAINTONGE;3195;75003;Appartement;24;2
28667;76;;AV;DES CHAMPS ELYSEES;3197;75008;Appartement;35;1
28668;149;;RUE;DU TEMPLE;3195;75003;Appartement;13;1
28669;12;;RUE;PELOUZE;3197;75008;Appartement;113;5
28670;85;;RUE;DU TEMPLE;3195;75003;Appartement;49;2
28671;3;;RUE;TREILHARD;3197;75008;Appartement;86;4
28672;50;;RUE;DU GENERAL FOY;3197;75008;Appartement;65;2
28673;5;;RUE;DE LABORDE;3197;75008;Appartement;103;5
28674;23;;RUE;DES GRAVILLIERS;3195;75003;Appartement;39;2
28675;37;;BD;DE SEBASTOPOL;3196;75001;Appartement;39;2
28676;155;;RUE;DU FAUBOURG SAINT HONORE;3197;75008;Appartement;31;1
28677;9;;RUE;DE LA CORDERIE;3195;75003;Appartement;40;1
28678;39;;RUE;NOTRE DAME DE NAZARETH;3195;75003;Appartement;49;3
28679;21;;RUE;DE NAPLES;3197;75008;Appartement;68;5
28680;26;;RUE;CAMBON;3196;75001;Appartement;310;7
28681;17;;RUE;DE CASTELLANE;3197;75008;Appartement;17;1
28682;6;;RUE;BAILLEUL;3196;75001;Appartement;40;2
28683;10;;RUE;COQUILLIERE;3196;75001;Appartement;37;2
28684;22;;RUE;MURILLO;3197;75008;Appartement;65;3
28685;35;;RUE;DE BERNE;3197;75008;Appartement;30;1
28686;21;;RUE;DE MOSCOU;3197;75008;Appartement;61;3
28687;178;;RUE;DU TEMPLE;3195;75003;Appartement;200;5
28688;83;;RUE;VIEILLE DU TEMPLE;3195;75003;Appartement;35;2
28689;50;;RUE;CHARLOT;3195;75003;Appartement;26;1
28690;10;;RUE;DE LA GRANDE TRUANDERIE;3196;75001;Appartement;103;3
28691;48;;RUE;CHAPON;3195;75003;Appartement;34;2
28692;11;B;RUE;ELZEVIR;3195;75003;Appartement;90;4
28693;1;B;RUE;JEAN MERMOZ;3197;75008;Appartement;24;1
28694;322;;RUE;SAINT MARTIN;3195;75003;Appartement;104;3
28695;19;;RUE;DE BERRI;3197;75008;Appartement;111;5
28696;14;;RUE;DE MOSCOU;3197;75008;Appartement;138;4
28697;2;;CITE;NOEL;3195;75003;Appartement;16;1
28698;235;;RUE;DU FAUBOURG SAINT HONORE;3197;75008;Appartement;43;1
28699;194;B;RUE;DE RIVOLI;3196;75001;Appartement;225;6
28700;10;;RUE;LORD BYRON;3197;75008;Appartement;10;1
28701;8;;AV;DE FRIEDLAND;3197;75008;Appartement;140;5
28702;97;;RUE;SAINT HONORE;3196;75001;Appartement;27;1
28703;10;;RUE;ROGER VERLOMME;3195;75003;Appartement;28;2
28704;59;;RUE;AU MAIRE;3195;75003;Appartement;39;2
28705;6;;RUE;ST PHILIPPE DU ROULE;3197;75008;Appartement;200;7
28706;6;;RUE;DU MARCHE ST HONORE;3196;75001;Appartement;77;4
28707;139;;RUE;DU TEMPLE;3195;75003;Appartement;32;2
28708;314;;RUE;SAINT MARTIN;3195;75003;Appartement;67;3
28709;39;;RUE;DE SAINT PETERSBOURG;3197;75008;Appartement;33;2
28710;11;;RUE;DES FILLES DU CALVAIRE;3195;75003;Appartement;68;3
28711;11;;RUE;DE PICARDIE;3195;75003;Appartement;33;2
28712;170;;BD;HAUSSMANN;3197;75008;Appartement;20;1
28713;7;;RUE;SAINT CLAUDE;3195;75003;Appartement;69;3
28714;34;;RUE;DE TURENNE;3195;75003;Appartement;46;3
28715;113;;BD;BEAUMARCHAIS;3195;75003;Appartement;116;4
28716;51;;BD;BEAUMARCHAIS;3195;75003;Appartement;10;1
28717;41;;RUE;DE COURCELLES;3197;75008;Appartement;85;2
28718;1;;PL;DES VICTOIRES;3196;75001;Appartement;82;3
28719;14;;RUE;BARBETTE;3195;75003;Appartement;15;1
28720;22;;RUE;DU VERTBOIS;3195;75003;Appartement;29;1
28721;10;;AV;DE MESSINE;3197;75008;Appartement;35;2
28722;34;;RUE;DE RICHELIEU;3196;75001;Appartement;62;2
28723;73;;RUE;CHARLOT;3195;75003;Appartement;9;1
28724;7;;RUE;SAINT CLAUDE;3195;75003;Appartement;50;2
28725;63;;RUE;DES GRAVILLIERS;3195;75003;Appartement;39;2
28726;53;;RUE;FRANCOIS 1ER;3197;75008;Appartement;118;3
28727;76;;RUE;QUINCAMPOIX;3195;75003;Appartement;40;1
28728;32;;AV;PIERRE 1ER DE SERBIE;3197;75008;Appartement;269;8
28729;48;;RUE;DU ROCHER;3197;75008;Appartement;150;6
28730;20;;RUE;DU LOUVRE;3196;75001;Appartement;35;1
28731;68;;RUE;DES ARCHIVES;3195;75003;Appartement;59;3
28732;13;;RUE;DE LA GRANDE TRUANDERIE;3196;75001;Appartement;19;1
28733;8;;RUE;VOLTA;3195;75003;Appartement;20;1
28734;304;;RUE;SAINT HONORE;3196;75001;Appartement;51;2
28735;9;;RUE;DU CYGNE;3196;75001;Appartement;49;2
28736;18;;RUE;CAFFARELLI;3195;75003;Appartement;70;4
28737;17;;RUE;DE SAINT PETERSBOURG;3197;75008;Appartement;34;2
28738;130;;RUE;DU TEMPLE;3195;75003;Appartement;13;1
28739;62;;RUE;CHARLOT;3195;75003;Appartement;132;6
28740;12;;RUE;CAFFARELLI;3195;75003;Appartement;15;1
28741;237;;RUE;SAINT MARTIN;3195;75003;Appartement;29;1
28742;31;;RUE;BOISSY D ANGLAS;3197;75008;Appartement;37;2
28743;79;;RUE;NOTRE DAME DE NAZARETH;3195;75003;Appartement;67;4
28744;34;;RUE;REAUMUR;3195;75003;Appartement;30;2
28745;26;;RUE;MONTMARTRE;3196;75001;Appartement;24;2
28746;9;;RUE;PORTALIS;3197;75008;Appartement;15;1
28747;31;;RUE;COQUILLIERE;3196;75001;Appartement;85;3
28748;32;;RUE;MONTORGUEIL;3196;75001;Appartement;31;3
28749;13;;RUE;DE LA FERRONNERIE;3196;75001;Appartement;32;1
28750;6;;RUE;DES HAUDRIETTES;3195;75003;Appartement;41;2
28751;23;;RUE;DE RICHELIEU;3196;75001;Appartement;19;1
28752;19;;RUE;DE LA TREMOILLE;3197;75008;Appartement;84;3
28753;37;;BD;MALESHERBES;3197;75008;Appartement;38;2
28754;29;;BD;DE COURCELLES;3197;75008;Appartement;17;1
28755;5;;RUE;JEAN JACQUES ROUSSEAU;3196;75001;Appartement;8;1
28756;10;;RUE;QUENTIN BAUCHART;3197;75008;Appartement;119;5
28757;43;;RUE;REAUMUR;3195;75003;Appartement;86;5
28758;20;;RUE;REAUMUR;3195;75003;Appartement;86;3
28759;26;;RUE;DE SAINTONGE;3195;75003;Appartement;86;3
28760;55;;RUE;CHARLOT;3195;75003;Appartement;16;1
28761;45;;RUE;DE TURENNE;3195;75003;Appartement;51;2
28762;15;;AV;DE MESSINE;3197;75008;Appartement;173;8
28763;156;;RUE;SAINT HONORE;3196;75001;Appartement;27;1
28764;144;;RUE;SAINT HONORE;3196;75001;Appartement;33;1
28765;18;;RUE;DE MIROMESNIL;3197;75008;Appartement;110;3
28766;11;;RUE;D ARTOIS;3197;75008;Appartement;12;1
28767;34;;RUE;DE MONTPENSIER;3196;75001;Appartement;172;4
28768;56;;RUE;BEAUBOURG;3195;75003;Appartement;78;1
28769;17;;RUE;DU ROULE;3196;75001;Appartement;14;2
28770;155;;RUE;DU FAUBOURG SAINT HONORE;3197;75008;Appartement;29;1
28771;56;;RUE;SAINT HONORE;3196;75001;Appartement;17;1
28772;54;;RUE;DU COLISEE;3197;75008;Appartement;34;3
28773;8;;RUE;DES COUTURES SAINT GERVAIS;3195;75003;Appartement;23;1
28774;65;;RUE;CHARLOT;3195;75003;Appartement;10;1
28775;15;;RUE;VIGNON;3197;75008;Appartement;54;2
28776;12;;RUE;DE CONSTANTINOPLE;3197;75008;Appartement;32;2
28777;16;;RUE;VOLTA;3195;75003;Appartement;95;4
28778;235;;RUE;DU FAUBOURG SAINT HONORE;3197;75008;Appartement;23;1
28779;10;;RUE;DE MARIGNAN;3197;75008;Appartement;19;2
28780;83;;RUE;DU TEMPLE;3195;75003;Appartement;100;4
28781;50;;BD;MALESHERBES;3197;75008;Appartement;71;2
28782;28;;RUE;DE TURBIGO;3195;75003;Appartement;11;1
28783;5;;RUE;DES PYRAMIDES;3196;75001;Appartement;67;3
28784;14;;CRS;ALBERT 1ER;3197;75008;Appartement;42;2
28785;1;;PL;DES VICTOIRES;3196;75001;Appartement;32;2
28786;11;;BD;SAINT MARTIN;3195;75003;Appartement;100;4
28787;16;;RUE;CAFFARELLI;3195;75003;Appartement;38;3
28788;65;;RUE;DES GRAVILLIERS;3195;75003;Appartement;18;1
28789;7;;RUE;JEAN GOUJON;3197;75008;Appartement;79;2
28790;165;;BD;HAUSSMANN;3197;75008;Appartement;131;5
28791;3;;RUE;BLONDEL;3195;75003;Appartement;26;2
28792;31;;AV;MONTAIGNE;3197;75008;Appartement;148;4
28793;17;;RUE;DUPHOT;3196;75001;Appartement;112;3
28794;52;;RUE;DU VERTBOIS;3195;75003;Appartement;52;2
28795;76;;RUE;DE TURENNE;3195;75003;Appartement;21;1
28796;23;;BD;SAINT MARTIN;3195;75003;Appartement;103;5
28797;65;;RUE;DES GRAVILLIERS;3195;75003;Appartement;51;2
28798;1;;RUE;LORD BYRON;3197;75008;Appartement;100;4
28799;9;;RUE;DES GRAVILLIERS;3195;75003;Appartement;20;1
28800;92;;RUE;DE TURENNE;3195;75003;Appartement;64;4
28801;40;;RUE;CHARLOT;3195;75003;Appartement;40;1
28802;31;B;BD;SAINT MARTIN;3195;75003;Appartement;180;5
28803;59;;BD;DE COURCELLES;3197;75008;Appartement;33;1
28804;47;;RUE;DE COURCELLES;3197;75008;Appartement;172;5
28805;165;;RUE;SAINT HONORE;3196;75001;Appartement;89;3
28806;19;;PL;DE LA MADELEINE;3197;75008;Appartement;175;6
28807;11;B;AV;BEAUCOUR;3197;75008;Appartement;43;2
28808;30;;RUE;DE CONSTANTINOPLE;3197;75008;Appartement;12;1
28809;80;;RUE;DE MIROMESNIL;3197;75008;Appartement;18;1
28810;70;;RUE;DU FAUBOURG SAINT HONORE;3197;75008;Appartement;150;5
28811;15;;BD;DES BATIGNOLLES;3197;75008;Appartement;95;5
28812;55;;AV;FRANKLIN D ROOSEVELT;3197;75008;Appartement;20;1
28813;14;;RUE;DE NORMANDIE;3195;75003;Appartement;50;1
28814;4;;RUE;DES FRANCS BOURGEOIS;3195;75003;Appartement;27;1
28815;22;;AV;DE L OPERA;3196;75001;Appartement;55;2
28816;28;;RUE;PIERRE LESCOT;3196;75001;Appartement;48;2
28817;9;;RUE;DE MARIGNAN;3197;75008;Appartement;150;5
28818;6;;RUE;DU PONT AUX CHOUX;3195;75003;Appartement;42;3
28819;113;;BD;BEAUMARCHAIS;3195;75003;Appartement;126;4
28820;6;;RUE;DU GRENIER SAINT LAZARE;3195;75003;Appartement;42;1
28821;5;;RUE;DES PROUVAIRES;3196;75001;Appartement;55;2
28822;9;;CITE;DUPETIT THOUARS;3195;75003;Appartement;28;2
28823;2;;RUE;MALEVILLE;3197;75008;Appartement;40;2
28824;49;;RUE;D AMSTERDAM;3197;75008;Appartement;90;4
28825;226;;RUE;SAINT MARTIN;3195;75003;Appartement;23;0
28826;17;;RUE;D ANJOU;3197;75008;Appartement;178;5
28827;1;;RUE;DU FOIN;3195;75003;Appartement;21;1
28828;9;;RUE;DE LA VILLE L EVEQUE;3197;75008;Appartement;9;1
28829;10;;AV;DE L OPERA;3196;75001;Appartement;236;7
28830;3;;RUE;DE TEHERAN;3197;75008;Appartement;24;1
28831;17;;RUE;DU GENERAL FOY;3197;75008;Appartement;240;7
28832;8;;RUE;PORTEFOIN;3195;75003;Appartement;39;1
28833;14;;RUE;DE LA CORDERIE;3195;75003;Appartement;54;3
28834;5;;RUE;DE TURBIGO;3196;75001;Appartement;52;3
28835;60;;RUE;DU VERTBOIS;3195;75003;Appartement;27;2
28836;17;;RUE;DE LA TREMOILLE;3197;75008;Appartement;52;2
28837;17;;RUE;DE CASTELLANE;3197;75008;Appartement;65;3
28838;30;;RUE;DE SAINT PETERSBOURG;3197;75008;Appartement;70;3
28839;97;;RUE;DE TURENNE;3195;75003;Appartement;55;3
28840;108;;RUE;SAINT HONORE;3196;75001;Appartement;76;3
28841;6;;RUE;CROIX DES PETITS CHAMPS;3196;75001;Appartement;45;2
28842;40;;RUE;DE MONTMORENCY;3195;75003;Appartement;35;3
28843;192;;BD;HAUSSMANN;3197;75008;Appartement;35;1
28844;15;;BD;DU TEMPLE;3195;75003;Appartement;30;3
28845;16;;RUE;DU PARC ROYAL;3195;75003;Appartement;110;4
28846;46;;RUE;D ARTOIS;3197;75008;Appartement;45;2
28847;13;;RUE;DE LA FERRONNERIE;3196;75001;Appartement;9;1
28848;9;;RUE;DE LA VILLE L EVEQUE;3197;75008;Appartement;70;3
28849;8;;RUE;SAINT HYACINTHE;3196;75001;Appartement;143;4
28850;7;;RUE;DES PETITS CHAMPS;3196;75001;Appartement;34;2
28851;9;;RUE;VOLTA;3195;75003;Appartement;24;1
28852;2;;RUE;SAINT HONORE;3196;75001;Appartement;66;2
28853;79;;BD;DE COURCELLES;3197;75008;Appartement;79;4
28854;314;;RUE;SAINT MARTIN;3195;75003;Appartement;33;2
28855;7;;RUE;VAUVILLIERS;3196;75001;Appartement;18;1
28856;79;;RUE;NOTRE DAME DE NAZARETH;3195;75003;Appartement;66;4
28857;14;;RUE;RAMBUTEAU;3195;75003;Appartement;134;5
28858;27;;RUE;DES PETITS CHAMPS;3196;75001;Appartement;96;4
28859;187;;RUE;DU TEMPLE;3195;75003;Appartement;50;2
28860;6;;RUE;DE PONTHIEU;3197;75008;Appartement;115;4
28861;15;;RUE;DU LOUVRE;3196;75001;Appartement;86;3
28862;19;;RUE;CLAPEYRON;3197;75008;Appartement;149;5
28863;14;;AV;DE WAGRAM;3197;75008;Appartement;54;3
28864;73;;BD;BEAUMARCHAIS;3195;75003;Appartement;118;4
28865;209;;RUE;SAINT HONORE;3196;75001;Appartement;16;1
28866;95;;RUE;VIEILLE DU TEMPLE;3195;75003;Appartement;25;2
28867;3;;RUE;DU BOURG L ABBE;3195;75003;Appartement;133;5
28868;30;;RUE;DE SAINTONGE;3195;75003;Appartement;37;2
28869;4;;RUE;SAINTE ELISABETH;3195;75003;Appartement;37;2
28870;7;;RUE;DE PONTHIEU;3197;75008;Appartement;20;1
28871;14;;RUE;DES COUTURES SAINT GERVAIS;3195;75003;Appartement;33;2
28872;20;;RUE;DU LOUVRE;3196;75001;Appartement;98;3
28873;86;;RUE;DU ROCHER;3197;75008;Appartement;124;6
28874;8;;RUE;D ARGENTEUIL;3196;75001;Appartement;156;4
28875;3;;RUE;DE L ISLY;3197;75008;Appartement;70;2
28876;10;;RUE;COQUILLIERE;3196;75001;Appartement;28;2
28877;31;;RUE;CHARLOT;3195;75003;Appartement;26;2
28878;118;;RUE;VIEILLE DU TEMPLE;3195;75003;Appartement;32;1
28879;7;;RUE;DES FILLES DU CALVAIRE;3195;75003;Appartement;15;1
28880;55;;RUE;AU MAIRE;3195;75003;Appartement;47;3
28881;3;;RUE;DE BRETAGNE;3195;75003;Appartement;49;3
28882;9;;RUE;DES PETITS CHAMPS;3196;75001;Appartement;20;1
28883;18;;RUE;MARBEUF;3197;75008;Appartement;193;4
28884;84;;RUE;NOTRE DAME DE NAZARETH;3195;75003;Appartement;40;2
28885;77;;BD;MALESHERBES;3197;75008;Appartement;44;2
28886;67;;RUE;MESLAY;3195;75003;Appartement;65;2
28887;41;;RUE;SAINT HONORE;3196;75001;Appartement;30;1
28888;16;;RUE;SAINTE ANASTASE;3195;75003;Appartement;27;3
28889;18;;RUE;DE MIROMESNIL;3197;75008;Appartement;150;5
28890;8;;RUE;BAILLEUL;3196;75001;Appartement;39;2
28891;17;;RUE;NOTRE DAME DE NAZARETH;3195;75003;Appartement;99;4
28892;6;;RUE;SAINT FLORENTIN;3196;75001;Appartement;19;1
28893;40;;CRS;ALBERT 1ER;3197;75008;Appartement;83;3
28894;179;;RUE;DU TEMPLE;3195;75003;Appartement;39;2
28895;80;;RUE;DES ARCHIVES;3195;75003;Appartement;82;3
